l1cache.GetSResp_recv : Accumulator : SimTime = 7041088000; Rank = 0; Sum.u64 = 0; SumSQ.u64 = 0; Count.u64 = 0; Min.u64 = 0; Max.u64 = 0; 
l1cache.GetXResp_recv : Accumulator : SimTime = 7041088000; Rank = 0; Sum.u64 = 11875; SumSQ.u64 = 11875; Count.u64 = 11875; Min.u64 = 1; Max.u64 = 1; 
l1cache.FlushLineResp_recv : Accumulator : SimTime = 7041088000; Rank = 0; Sum.u64 = 0; SumSQ.u64 = 0; Count.u64 = 0; Min.u64 = 0; Max.u64 = 0; 
l1cache.Inv_recv : Accumulator : SimTime = 7041088000; Rank = 0; Sum.u64 = 0; SumSQ.u64 = 0; Count.u64 = 0; Min.u64 = 0; Max.u64 = 0; 
l1cache.ForceInv_recv : Accumulator : SimTime = 7041088000; Rank = 0; Sum.u64 = 0; SumSQ.u64 = 0; Count.u64 = 0; Min.u64 = 0; Max.u64 = 0; 
l1cache.Fetch_recv : Accumulator : SimTime = 7041088000; Rank = 0; Sum.u64 = 0; SumSQ.u64 = 0; Count.u64 = 0; Min.u64 = 0; Max.u64 = 0; 
l1cache.FetchInv_recv : Accumulator : SimTime = 7041088000; Rank = 0; Sum.u64 = 0; SumSQ.u64 = 0; Count.u64 = 0; Min.u64 = 0; Max.u64 = 0; 
l1cache.FetchInvX_recv : Accumulator : SimTime = 7041088000; Rank = 0; Sum.u64 = 0; SumSQ.u64 = 0; Count.u64 = 0; Min.u64 = 0; Max.u64 = 0; 
l1cache.NACK_recv : Accumulator : SimTime = 7041088000; Rank = 0; Sum.u64 = 0; SumSQ.u64 = 0; Count.u64 = 0; Min.u64 = 0; Max.u64 = 0; 
l1cache.AckPut_recv : Accumulator : SimTime = 7041088000; Rank = 0; Sum.u64 = 0; SumSQ.u64 = 0; Count.u64 = 0; Min.u64 = 0; Max.u64 = 0; 
l1cache.MSHR_occupancy : Accumulator : SimTime = 7041088000; Rank = 0; Sum.u64 = 31705852; SumSQ.u64 = 1638124860; Count.u64 = 7041088; Min.u64 = 0; Max.u64 = 84; 
l1cache.Bank_conflicts : Accumulator : SimTime = 7041088000; Rank = 0; Sum.u64 = 161511930; SumSQ.u64 = 161511930; Count.u64 = 161511930; Min.u64 = 1; Max.u64 = 1; 
memory.requests_received_GetS : Accumulator : SimTime = 7041088000; Rank = 0; Sum.u64 = 10907; SumSQ.u64 = 10907; Count.u64 = 10907; Min.u64 = 1; Max.u64 = 1; 
memory.requests_received_GetSX : Accumulator : SimTime = 7041088000; Rank = 0; Sum.u64 = 0; SumSQ.u64 = 0; Count.u64 = 0; Min.u64 = 0; Max.u64 = 0; 
memory.requests_received_GetX : Accumulator : SimTime = 7041088000; Rank = 0; Sum.u64 = 968; SumSQ.u64 = 968; Count.u64 = 968; Min.u64 = 1; Max.u64 = 1; 
memory.requests_received_PutM : Accumulator : SimTime = 7041088000; Rank = 0; Sum.u64 = 0; SumSQ.u64 = 0; Count.u64 = 0; Min.u64 = 0; Max.u64 = 0; 
memory.outstanding_requests : Accumulator : SimTime = 7041088000; Rank = 0; Sum.u64 = 982044; SumSQ.u64 = 1749768; Count.u64 = 7041088; Min.u64 = 0; Max.u64 = 3; 
memory.latency_GetS : Accumulator : SimTime = 7041088000; Rank = 0; Sum.u64 = 902668; SumSQ.u64 = 74715472; Count.u64 = 10907; Min.u64 = 82; Max.u64 = 84; 
memory.latency_GetSX : Accumulator : SimTime = 7041088000; Rank = 0; Sum.u64 = 0; SumSQ.u64 = 0; Count.u64 = 0; Min.u64 = 0; Max.u64 = 0; 
memory.latency_GetX : Accumulator : SimTime = 7041088000; Rank = 0; Sum.u64 = 79376; SumSQ.u64 = 6508832; Count.u64 = 968; Min.u64 = 82; Max.u64 = 82; 
memory.latency_PutM : Accumulator : SimTime = 7041088000; Rank = 0; Sum.u64 = 0; SumSQ.u64 = 0; Count.u64 = 0; Min.u64 = 0; Max.u64 = 0; 
memory.cycles_with_issue : Accumulator : SimTime = 7041088000; Rank = 0; Sum.u64 = 23750; SumSQ.u64 = 23750; Count.u64 = 23750; Min.u64 = 1; Max.u64 = 1; 
memory.cycles_attempted_issue_but_rejected : Accumulator : SimTime = 7041088000; Rank = 0; Sum.u64 = 0; SumSQ.u64 = 0; Count.u64 = 0; Min.u64 = 0; Max.u64 = 0; 
memory.total_cycles : Accumulator : SimTime = 7041088000; Rank = 0; Sum.u64 = 7041088; SumSQ.u64 = 49576920223744; Count.u64 = 1; Min.u64 = 7041088; Max.u64 = 7041088; 
